<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
20181002,0,1.30428,1.30432,1.30379,1.304
20181002,100,1.30397,1.30482,1.3039,1.30401
20181002,200,1.30401,1.30412,1.30341,1.30385
20181002,300,1.30386,1.30391,1.30359,1.30372
20181002,400,1.30372,1.30381,1.30319,1.30333
20181002,500,1.30333,1.30344,1.30149,1.30174
20181002,600,1.30174,1.30188,1.30039,1.30095
20181002,700,1.30094,1.30111,1.29884,1.30027
20181002,800,1.30026,1.30031,1.2965,1.29685
20181002,900,1.29683,1.29685,1.29517,1.29556
20181002,1000,1.29556,1.29623,1.29409,1.29436
20181002,1100,1.29435,1.29687,1.29422,1.29579
20181002,1200,1.29577,1.29889,1.29566,1.29728
20181002,1300,1.29725,1.29753,1.29574,1.29665
20181002,1400,1.29668,1.29876,1.29567,1.29811
20181002,1500,1.29813,1.29847,1.29717,1.29828
20181002,1600,1.29829,1.29957,1.29799,1.29805
20181002,1700,1.29806,1.29831,1.29735,1.29745
20181002,1800,1.29745,1.29809,1.29733,1.29785
20181002,1900,1.29785,1.29841,1.29755,1.2983
20181002,2000,1.29833,1.29834,1.29767,1.29777
20181002,2100,1.29778,1.29836,1.297,1.29784
20181002,2200,1.2978,1.29818,1.29774,1.29811
20181002,2300,1.29811,1.29828,1.29785,1.29788
20181003,0,1.29788,1.29832,1.29722,1.2975
20181003,100,1.2975,1.29913,1.2971,1.29883
20181003,200,1.29881,1.30022,1.29862,1.29958
20181003,300,1.29958,1.29998,1.29918,1.29942
20181003,400,1.29942,1.29997,1.29899,1.2996
20181003,500,1.2996,1.30056,1.29949,1.30034
20181003,600,1.30028,1.30101,1.29985,1.30003
20181003,700,1.30002,1.30079,1.29971,1.29972
20181003,800,1.29973,1.30167,1.29924,1.30164
20181003,900,1.30164,1.30165,1.29974,1.30059
20181003,1000,1.30058,1.30071,1.29789,1.29791
20181003,1100,1.29796,1.29829,1.29626,1.29816
20181003,1200,1.29816,1.29956,1.29812,1.29901
20181003,1300,1.29899,1.30063,1.29872,1.30038
20181003,1400,1.30032,1.30226,1.2989,1.30042
20181003,1500,1.3004,1.30125,1.29868,1.29912
20181003,1600,1.29913,1.29963,1.29828,1.29883
20181003,1700,1.29882,1.29915,1.29784,1.29822
20181003,1800,1.29822,1.2984,1.29719,1.29753
20181003,1900,1.29751,1.29767,1.29699,1.29745
20181003,2000,1.29746,1.29763,1.29237,1.29362
20181003,2100,1.29356,1.29526,1.29356,1.29502
20181003,2200,1.29504,1.29544,1.29451,1.29459
20181003,2300,1.29461,1.29483,1.29384,1.294
20181004,0,1.29398,1.29421,1.29249,1.2935
20181004,100,1.2935,1.29358,1.2922,1.29314
20181004,200,1.29314,1.29342,1.29236,1.29317
20181004,300,1.29316,1.29365,1.29289,1.29318
20181004,400,1.29318,1.29363,1.29257,1.29308
20181004,500,1.29308,1.29443,1.29261,1.29369
20181004,600,1.29368,1.2953,1.29272,1.29428
20181004,700,1.29428,1.2971,1.29427,1.29677
20181004,800,1.29677,1.29778,1.29585,1.29604
20181004,900,1.29605,1.29934,1.29604,1.29816
20181004,1000,1.29815,1.29947,1.29767,1.2982
20181004,1100,1.29819,1.30021,1.29744,1.29911
20181004,1200,1.29911,1.30158,1.29812,1.30003
20181004,1300,1.30001,1.30187,1.29998,1.30163
20181004,1400,1.30135,1.30411,1.30135,1.30276
20181004,1500,1.30274,1.30345,1.30118,1.3012
20181004,1600,1.3012,1.30161,1.30049,1.30094
20181004,1700,1.30092,1.30175,1.30027,1.30172
20181004,1800,1.30171,1.30259,1.30131,1.30245
20181004,1900,1.30245,1.30297,1.3021,1.30225
20181004,2000,1.30225,1.30235,1.30176,1.30208
20181004,2100,1.30199,1.30236,1.3011,1.30202
20181004,2200,1.302,1.30244,1.30185,1.30228
20181004,2300,1.30229,1.30248,1.30199,1.30221
20181005,0,1.30221,1.30266,1.3018,1.30262
20181005,100,1.30259,1.30294,1.3019,1.30198
20181005,200,1.30197,1.30231,1.30161,1.30165
20181005,300,1.30165,1.30191,1.30102,1.30109
20181005,400,1.30106,1.30115,1.30045,1.30093
20181005,500,1.30092,1.30106,1.30032,1.30069
20181005,600,1.30065,1.30595,1.30061,1.30481
20181005,700,1.30481,1.30534,1.30341,1.30414
20181005,800,1.30413,1.30436,1.30242,1.30325
20181005,900,1.30329,1.30422,1.30279,1.30352
20181005,1000,1.30352,1.30451,1.3033,1.30376
20181005,1100,1.30377,1.30527,1.30347,1.30519
20181005,1200,1.30519,1.30893,1.3036,1.30831
20181005,1300,1.30835,1.31018,1.30767,1.30875
20181005,1400,1.30875,1.31226,1.30629,1.30698
20181005,1500,1.30696,1.31099,1.30693,1.30998
20181005,1600,1.30999,1.31012,1.30874,1.30939
20181005,1700,1.3094,1.31073,1.30931,1.31055
20181005,1800,1.31055,1.31108,1.30986,1.31096
20181005,1900,1.31098,1.31204,1.31074,1.31149
20181005,2000,1.31148,1.31183,1.31054,1.31136
20181007,2100,1.3123,1.31241,1.30898,1.31209
20181007,2200,1.31207,1.31288,1.31207,1.31264
20181007,2300,1.31265,1.31271,1.3123,1.31257
20181008,0,1.31257,1.31326,1.31189,1.31193
20181008,100,1.31193,1.31234,1.31162,1.31198
20181008,200,1.31199,1.31208,1.31131,1.31184
20181008,300,1.31184,1.31195,1.31089,1.31112
20181008,400,1.31112,1.31143,1.31081,1.31083
20181008,500,1.31086,1.31155,1.31052,1.31092
20181008,600,1.31092,1.311,1.30839,1.3084
20181008,700,1.30836,1.30842,1.30607,1.30619
20181008,800,1.30624,1.30649,1.3047,1.3056
20181008,900,1.30559,1.30658,1.30549,1.30626
20181008,1000,1.30628,1.30637,1.30289,1.30306
20181008,1100,1.30308,1.30455,1.30279,1.30412
20181008,1200,1.3041,1.3049,1.30285,1.30476
20181008,1300,1.30475,1.30568,1.30394,1.30531
20181008,1400,1.30533,1.30752,1.30524,1.30707
20181008,1500,1.30703,1.30705,1.30521,1.30577
20181008,1600,1.30581,1.30762,1.30556,1.30735
20181008,1700,1.30735,1.3097,1.30675,1.30934
20181008,1800,1.30935,1.30954,1.30879,1.30914
20181008,1900,1.30915,1.30955,1.30891,1.30954
20181008,2000,1.30953,1.30953,1.30859,1.30859
20181008,2100,1.30857,1.30939,1.308,1.30904
20181008,2200,1.30904,1.30924,1.3089,1.30903
20181008,2300,1.30901,1.3093,1.30898,1.3092
20181009,0,1.30921,1.30926,1.30856,1.30869
20181009,100,1.30869,1.30936,1.30868,1.30887
20181009,200,1.30887,1.30939,1.30869,1.30935
20181009,300,1.30935,1.30944,1.3091,1.30917
20181009,400,1.30917,1.31059,1.30906,1.31049
20181009,500,1.31049,1.3105,1.30937,1.30974
20181009,600,1.30974,1.30978,1.30734,1.30774
20181009,700,1.30773,1.30888,1.30544,1.30582
20181009,800,1.30581,1.30686,1.30502,1.3064
20181009,900,1.3064,1.30645,1.30372,1.30412
20181009,1000,1.30412,1.30571,1.30335,1.30501
20181009,1100,1.30504,1.30562,1.30343,1.30353
20181009,1200,1.30353,1.30726,1.30328,1.30688
20181009,1300,1.30691,1.30752,1.30481,1.3051
20181009,1400,1.30506,1.31089,1.30446,1.30889
20181009,1500,1.30892,1.31476,1.30852,1.31383
20181009,1600,1.31379,1.31474,1.31251,1.31307
20181009,1700,1.31306,1.31481,1.31274,1.31397
20181009,1800,1.31402,1.315,1.31373,1.31459
20181009,1900,1.3146,1.31478,1.31406,1.31433
20181009,2000,1.31433,1.31468,1.31389,1.31425
20181009,2100,1.31412,1.31465,1.31332,1.31402
20181009,2200,1.31402,1.31476,1.31397,1.3144
20181009,2300,1.31441,1.31578,1.31424,1.31565
20181010,0,1.31564,1.31573,1.31468,1.31535
20181010,100,1.31535,1.31599,1.31504,1.31585
20181010,200,1.31585,1.31615,1.31544,1.31581
20181010,300,1.31581,1.3161,1.31569,1.31573
20181010,400,1.31573,1.31597,1.31563,1.31596
20181010,500,1.31595,1.31733,1.31593,1.31664
20181010,600,1.31662,1.31767,1.31622,1.31753
20181010,700,1.31751,1.31851,1.31532,1.31632
20181010,800,1.31634,1.31669,1.31368,1.31369
20181010,900,1.31374,1.31591,1.31361,1.31541
20181010,1000,1.31541,1.31641,1.31453,1.31627
20181010,1100,1.31626,1.3173,1.31528,1.31538
20181010,1200,1.31538,1.31648,1.31459,1.31629
20181010,1300,1.3163,1.31862,1.31606,1.31808
